0.05,0.14,0,0,0,5,0.15321,0.12856,0,0,0,0
0.056961,0.14698,-8.1766e-05,-0.023742,0.019487,5.0087,0.14841,0.12507,-0.0034036,0.046391,-0.5418,0.33522
0.063691,0.15375,-0.00033413,-0.036848,-0.025855,5.0311,0.14354,0.12149,-0.0065153,-0.89516,-0.13913,0.53376
0.070193,0.16035,-0.00070784,-0.029103,0.016038,5.0591,0.13873,0.11854,-0.0090243,1.7346,0.52729,0.56073
0.07647,0.16677,-0.0012347,0.011871,0.052688,5.085,0.13416,0.11503,-0.01224,0.37074,0.75865,0.45891
0.082542,0.17301,-0.0019239,0.027154,0.088684,5.1041,0.12992,0.11192,-0.015398,0.98343,-0.098831,0.30619
0.088412,0.17907,-0.0027352,0.020097,0.11858,5.1159,0.12557,0.10866,-0.017297,0.13939,-0.13926,0.17034
0.094077,0.18495,-0.003666,0.030635,0.071912,5.1221,0.12123,0.10542,-0.020243,-1.3231,0.18849,0.085653
0.09955,0.19066,-0.0047564,0.019014,0.023457,5.1254,0.11725,0.10262,-0.023381,-0.62911,-0.63868,0.056651
0.10484,0.19622,-0.0059879,-0.023918,-0.0064828,5.1283,0.11317,0.099781,-0.025414,-0.53159,-0.73932,0.064039
0.10993,0.20162,-0.0072552,-0.02956,0.00026631,5.132,0.10893,0.097142,-0.025628,0.45519,0.34837,0.080416
0.11482,0.20687,-0.0085649,-0.0014546,0.018289,5.1362,0.10504,0.094328,-0.027189,-0.0062511,0.56634,0.085448
0.11955,0.21196,-0.0099985,0.0090482,0.032727,5.1402,0.10146,0.091749,-0.030121,0.51775,-0.10602,0.072045
0.1241,0.21691,-0.011548,0.0050577,0.039832,5.1431,0.097782,0.089029,-0.031922,-0.25708,-0.036099,0.0422
0.12849,0.22171,-0.013187,0.005411,0.0079877,5.1443,0.094219,0.086424,-0.033782,-0.95835,0.023928,0.003015
0.13272,0.22637,-0.014951,-0.0092966,-0.02447,5.1434,0.090846,0.08416,-0.036365,-0.043268,-0.37688,-0.03528
0.13678,0.2309,-0.016784,-0.0060644,-0.005076,5.1408,0.087324,0.081855,-0.037231,0.44119,0.32875,-0.067142
0.14068,0.23531,-0.018679,0.020802,0.01554,5.1368,0.084043,0.079485,-0.038848,0.12621,0.55696,-0.09239
0.14444,0.23958,-0.020694,0.033888,0.03656,5.1317,0.081067,0.077263,-0.041396,0.33666,-0.16889,-0.1114
