5.7599,3.0922,10.256,-0.28777,-0.25401,2.4136
4.174,2.3289,9.9549,-0.2908,-0.057645,1.3659
2.7121,2.1599,9.3785,-0.22908,-0.11503,0.37887
3.185,2.7176,9.6925,-0.26725,-0.23725,0.2099
3.2318,2.3535,10.379,-0.30685,-0.21594,0.58909
2.8331,1.7887,10.699,-0.29626,-0.17482,1.046
2.9834,1.9341,10.926,-0.29308,-0.2022,1.3683
2.9358,1.9726,10.563,-0.29358,-0.066973,1.6994
2.6843,1.7984,10.167,-0.27076,0.010888,2.0344
3.1659,2.0687,10.414,-0.28961,-0.066919,2.146
4.3169,2.2931,10.834,-0.34196,-0.11164,2.0861
4.7413,2.2971,10.878,-0.37536,-0.098478,2.1598
4.5237,2.4968,10.83,-0.37814,-0.12367,2.3306
3.092,1.9724,11.122,-0.35523,-0.081617,1.4941
1.9264,1.5393,11.523,-0.30287,-0.12221,0.6803
2.0836,1.7134,11.324,-0.28017,-0.039438,0.66584
2.4625,1.8453,10.985,-0.27135,0.0084275,0.95059
2.593,1.891,9.8571,-0.27813,0.25616,1.2881
2.4691,1.7292,8.7564,-0.28745,0.25874,1.6561
3.6596,1.5864,8.6548,-0.33996,0.2432,1.6619
5.3882,1.1559,8.9386,-0.41743,0.27449,1.5467
5.9159,1.0059,8.8653,-0.49537,0.23449,1.6461
5.7527,1.3193,4.9549,-0.54265,0.13888,1.849
5.666,1.6897,0.15636,-0.56283,0.094926,2.0007
5.8253,2.0107,-4.1466,-0.5802,0.057003,2.077
5.9176,2.4306,-7.9018,-0.6056,0.07436,2.1532
5.6961,2.819,-10.782,-0.62887,0.063822,2.2757
3.905,2.2784,-12.276,-0.63784,0.14388,1.3389
2.2718,1.8767,-12.714,-0.61506,0.14103,0.30953
2.0088,1.7946,-12.362,-0.60392,0.12492,0.24157
1.8793,1.4329,-11.33,-0.60586,0.11538,0.6493
2.0617,1.5115,-10.002,-0.60748,0.10796,1.0061
2.2267,1.6619,-8.2333,-0.60822,0.077068,1.3573
2.2662,1.7256,-6.3465,-0.60008,0.11163,1.6929
2.4057,1.9167,-4.259,-0.58871,0.086853,1.961
2.4851,2.0512,-1.6042,-0.57263,-0.016967,2.2008
2.5774,2.1676,1.1275,-0.53835,-0.14464,2.3928
3.3051,2.613,3.3443,-0.49403,-0.24137,1.7955
3.9915,2.8655,5.1046,-0.46026,-0.28862,1.2046
4.5764,2.8692,6.6227,-0.42906,-0.35061,1.1321
5.0649,2.6343,7.8153,-0.39348,-0.40427,1.2822
5.3016,2.4936,8.5135,-0.34952,-0.47041,1.4552
5.4376,2.4288,8.7179,-0.29852,-0.52596,1.634
5.2727,2.6305,8.4523,-0.24032,-0.61348,1.3753
5.5126,3.1456,7.7931,-0.17557,-0.71105,1.073
6.2813,3.3465,5.3632,-0.13826,-0.43959,1.0422
6.7035,3.1467,3.1386,-0.18055,-0.33553,1.1778
6.1189,2.5294,2.2647,-0.21176,-0.35884,1.5072
5.5671,2.2563,1.5738,-0.20867,-0.46377,1.7887
5.0552,2.6108,0.69263,-0.18754,-0.55844,1.4755
4.6164,3.2686,-0.21353,-0.15896,-0.66131,1.0434
4.5285,3.2532,-0.87201,-0.13168,-0.66688,1.06
4.6131,2.8695,-1.2598,-0.12446,-0.69008,1.2851
4.5379,2.7124,-1.584,-0.11652,-0.68658,1.5401
4.2506,2.5363,-1.7322,-0.10711,-0.68926,1.8207
4.5275,2.633,-2.469,-0.10436,-0.5593,1.9358
5.1921,2.6173,-3.0996,-0.1561,-0.48544,1.9546
5.5424,2.5095,-2.7503,-0.20967,-0.52917,2.0123
5.8159,2.6576,-1.9524,-0.23149,-0.62556,2.0583
4.2747,2.2703,-0.94313,-0.22546,-0.6147,1.1876
2.9028,2.3562,0.11492,-0.18746,-0.70253,0.36661
2.8284,2.4092,0.45316,-0.14346,-0.60647,0.39835
2.7215,1.9342,0.61401,-0.17178,-0.51675,0.79214
3.055,1.9991,0.93627,-0.20325,-0.52114,1.0817
3.6124,2.3135,1.1846,-0.22359,-0.5759,1.3047
3.9316,2.6221,1.149,-0.2435,-0.5417,1.5382
4.1136,2.956,1.0674,-0.28279,-0.56152,1.7557
4.5269,3.2256,1.7029,-0.29421,-0.67597,1.8767
5.3086,3.3341,2.7029,-0.27755,-0.8046,1.8813
5.9383,3.4741,3.3521,-0.25698,-0.90563,1.8914
6.2481,3.6508,3.69,-0.23137,-0.97803,1.9378
7.0295,3.6091,3.1559,-0.22293,-0.90764,1.6325
8.0908,3.5872,2.4518,-0.28863,-0.90564,1.2973
7.14,4.1598,2.1043,-0.32166,-0.96758,0.69076
6.2605,4.9345,1.7415,-0.27705,-1.0321,0.2944
7.0378,5.1611,1.5179,-0.24299,-1.104,0.18379
7.682,5.214,1.4533,-0.22782,-1.1916,0.23801
7.8026,4.8877,1.0284,-0.21669,-1.1468,0.48257
7.2931,3.6588,0.57832,-0.25586,-1.0177,0.85294
6.3054,2.3419,-0.094136,-0.30134,-0.9621,1.2982
5.7074,1.9228,-0.91128,-0.28824,-1.021,1.6215
5.1328,2.1709,-0.80565,-0.23261,-1.0616,1.3516
4.3748,2.7918,-0.12179,-0.17987,-1.0996,0.88125
4.6262,3.319,0.17461,-0.13155,-1.0968,0.66169
5.8815,3.449,0.30493,-0.14137,-1.1038,0.57582
5.7832,2.8155,0.31857,-0.18996,-0.98068,0.89573
5.3855,1.9614,0.4526,-0.26729,-0.90075,1.2314
5.553,1.7565,0.2779,-0.31287,-0.91232,1.4342
5.5065,1.8444,-0.18535,-0.32141,-0.94676,1.651
5.0953,2.4359,0.074297,-0.31006,-0.99538,1.3907
4.6434,3.3518,0.74028,-0.26959,-1.0493,1.0453
4.8781,4.0693,0.17737,-0.24911,-0.97111,0.83723
5.7078,4.3161,-0.74016,-0.32669,-0.96311,0.6902
6.6392,4.2888,-0.77915,-0.37644,-1.0436,0.51043
7.6732,4.106,-0.29522,-0.39159,-1.1358,0.34573
7.0648,3.5227,0.6081,-0.41059,-1.1163,0.72362
5.9538,2.637,1.7963,-0.42339,-1.06,1.1775
5.5315,2.946,1.7874,-0.42808,-1.04,1.1098
5.5167,3.942,1.1672,-0.41775,-1.0592,0.81055
6.3247,4.1858,0.87613,-0.40754,-1.1315,0.64851
7.3302,4.0182,0.68127,-0.39816,-1.2009,0.63755
8.1602,3.9395,0.97699,-0.4124,-1.2388,0.55704
9.0229,3.8749,1.5746,-0.45237,-1.2773,0.45065
8.8644,3.8658,2.2399,-0.48451,-1.3091,0.67848
8.2567,3.5949,2.981,-0.47354,-1.3065,0.98748
8.37,3.2151,2.7096,-0.47598,-1.2848,1.12
8.8092,3.1897,1.9114,-0.50214,-1.3327,1.1618
7.7017,4.0499,1.6668,-0.47339,-1.3733,0.71705
6.4531,5.0307,1.6721,-0.39539,-1.3524,0.22762
6.8937,5.1771,0.94959,-0.36999,-1.3501,0.09873
7.2868,4.9296,0.021266,-0.3716,-1.3733,0.28714
6.3912,3.5414,-0.23257,-0.38272,-1.2362,0.78006
5.6182,2.1308,-0.28536,-0.47471,-1.1386,1.2054
5.4585,1.9127,-1.2371,-0.48328,-1.219,1.4785
5.2411,1.9695,-1.9182,-0.37291,-1.2288,1.7345
3.3213,1.4721,-1.3677,-0.365,-1.033,1.0597
1.1531,0.88791,-0.47145,-0.45681,-0.8372,0.31666
1.2947,1.0699,0.1137,-0.51633,-0.81058,0.14684
2.4856,1.5345,0.59013,-0.50653,-0.86905,0.22334
2.9888,1.2133,1.4706,-0.50782,-0.84826,0.5339
3.2257,0.93225,2.5238,-0.57175,-0.84321,0.88297
3.4596,1.1011,2.0516,-0.58518,-0.88496,1.2095
3.455,1.2497,1.1171,-0.53893,-0.91848,1.5405
4.5097,1.1715,0.22795,-0.48704,-0.99043,1.5182
5.6271,0.95005,-0.71212,-0.46059,-1.0218,1.3793
4.0246,1.2527,-0.5875,-0.49347,-0.92983,0.78761
2.7584,1.6768,0.32016,-0.51184,-0.85799,0.21526
3.6145,2.1308,0.98461,-0.52726,-0.83382,-0.026767
4.7627,2.749,1.3405,-0.59162,-0.86114,-0.11248
4.2634,2.9591,0.24496,-0.61038,-0.9019,0.2398
3.6191,2.3653,-1.2155,-0.53306,-0.87641,0.67374
4.1132,2.0818,-1.7556,-0.53277,-0.86382,0.89681
4.9853,2.105,-1.7368,-0.55399,-0.88416,1.0267
5.2836,1.8825,-1.3158,-0.57688,-0.89749,1.2629
5.153,1.8666,-0.506,-0.58777,-0.89961,1.5364
4.7778,2.3068,-0.70297,-0.58488,-0.89781,1.288
4.2106,3.1025,-1.5586,-0.55437,-0.88461,0.86389
4.5565,3.6337,-2.1075,-0.53046,-0.88953,0.69667
5.6413,3.8388,-2.5023,-0.54406,-0.92826,0.66486
6.6742,3.9889,-2.7961,-0.57337,-0.98655,0.63361
7.5571,4.141,-3.0206,-0.60364,-1.0532,0.63321
7.8072,4.7629,-3.1748,-0.61644,-1.1137,0.42962
8.1668,5.1695,-3.222,-0.59867,-1.1616,0.19414
8.7693,4.846,-2.0713,-0.5964,-1.2502,0.011443
9.56,4.3187,-0.5497,-0.52798,-1.3342,-0.11212
8.1544,3.3478,-0.77483,-0.52261,-1.2809,0.46842
6.2493,2.2634,-1.765,-0.55536,-1.1784,1.1024
6.1151,1.6862,-1.8365,-0.60092,-1.1364,1.3513
6.2402,1.6206,-1.42,-0.61209,-1.1362,1.5248
6.5107,1.7195,-0.65927,-0.59602,-1.1676,1.6294
7.2706,1.7666,0.1908,-0.56797,-1.2148,1.5533
6.9216,2.5641,1.194,-0.5445,-1.249,1.1438
6.6047,3.4085,1.913,-0.43117,-1.2567,0.79577
5.4465,2.9996,1.8013,-0.44971,-1.1625,0.1251
4.7522,2.6461,0.9457,-0.56632,-1.113,-0.39596
4.7158,2.9835,-0.11862,-0.57194,-1.1106,-0.26727
3.7693,2.6551,-0.80092,-0.46704,-1.0509,0.25206
3.4665,1.7749,-1.4077,-0.49325,-0.99125,0.67647
3.7741,1.6241,-2.0374,-0.56786,-0.97176,0.97836
3.7331,2.0619,-2.7808,-0.58904,-0.96235,0.89746
3.4802,2.8324,-3.4871,-0.55262,-0.95152,0.66412
2.9704,2.3664,-3.7999,-0.53625,-0.89394,0.23963
2.8955,1.8721,-4.0189,-0.63315,-0.87052,-0.17674
2.6891,2.001,-3.648,-0.65956,-0.84265,0.02257
2.2533,1.986,-2.9127,-0.66363,-0.8119,0.37708
2.8818,2.0861,-3.0804,-0.66925,-0.83043,0.52105
4.151,2.3588,-3.8974,-0.64096,-0.89642,0.51413
4.5,2.1624,-3.7251,-0.62039,-0.9193,0.75405
4.64,1.6965,-3.1027,-0.68525,-0.93946,1.0433
3.2791,1.4826,-3.1921,-0.71749,-0.87375,0.70613
1.5851,1.1174,-3.7778,-0.74667,-0.78289,0.16435
2.163,1.0952,-3.2218,-0.77073,-0.77415,-0.068
3.5812,1.6054,-2.2776,-0.75353,-0.8328,-0.11337
5.0561,1.9893,-2.0726,-0.71244,-0.92626,-0.11719
6.4926,2.2162,-2.1265,-0.69667,-1.0304,-0.077764
6.0758,2.002,-2.438,-0.71333,-1.0448,0.41401
5.3016,1.3863,-2.9131,-0.76592,-1.0299,0.9077
5.8483,1.2056,-3.5399,-0.80744,-1.057,1.0824
6.6982,1.7111,-4.1541,-0.78698,-1.111,1.0521
7.5081,2.2328,-4.7034,-0.7265,-1.1777,0.91256
8.3722,2.5676,-5.1319,-0.67068,-1.2508,0.71077
8.9949,2.9721,-4.5524,-0.65407,-1.3191,0.54934
9.4211,3.3837,-3.8679,-0.7307,-1.3823,0.5114
9.3158,3.7533,-3.4944,-0.7521,-1.4152,0.69513
9.2036,3.7793,-3.179,-0.71464,-1.4441,0.88499
9.5657,3.7487,-3.3164,-0.7162,-1.489,0.90519
10.19,3.7363,-3.6986,-0.70546,-1.5508,0.81105
9.4059,3.9142,-3.8347,-0.67929,-1.5395,0.32345
8.8408,3.9179,-3.6549,-0.62996,-1.5399,-0.068921
8.8606,3.771,-3.9,-0.62796,-1.5454,-0.36069
9.1864,3.61,-4.448,-0.60611,-1.583,-0.49935
9.4796,3.5593,-4.6877,-0.58155,-1.6175,-0.65241
9.634,3.6389,-4.7138,-0.57252,-1.6604,-0.73603
9.3095,4.0156,-5.0081,-0.54498,-1.6632,-0.39185
8.7019,4.3513,-5.426,-0.45449,-1.6549,0.034983
7.4222,3.3245,-5.3127,-0.4247,-1.6146,0.62832
6.8124,2.2309,-5.2465,-0.53647,-1.5942,1.0057
6.827,2.7621,-4.7324,-0.56522,-1.5864,0.92423
6.1964,3.9649,-3.9645,-0.54413,-1.5581,0.52713
4.8566,3.5565,-3.6416,-0.55583,-1.503,-0.11851
4.4215,2.6215,-3.4942,-0.66405,-1.47,-0.56939
4.9984,2.6432,-3.2791,-0.69186,-1.4702,-0.64904
5.0138,3.1926,-3.4071,-0.63492,-1.456,-0.37331
4.1517,2.7165,-3.7299,-0.58791,-1.4205,0.17994
3.9209,1.8177,-4.0403,-0.64633,-1.4019,0.61135
3.5993,2.0264,-4.601,-0.66696,-1.3557,0.50975
2.7878,2.275,-5.385,-0.59941,-1.2916,0.070744
2.8318,2.4296,-5.8735,-0.54183,-1.2552,-0.010655
3.5688,2.7689,-6.021,-0.48155,-1.2649,0.16797
3.537,2.8283,-6.0624,-0.45154,-1.2568,0.010135
3.4426,2.9541,-6.1283,-0.44002,-1.2491,-0.26814
4.3022,3.2577,-5.9621,-0.41716,-1.2825,-0.34979
5.4187,3.6765,-5.6953,-0.40426,-1.3433,-0.26234
6.0117,3.7508,-5.9138,-0.37622,-1.3861,-0.35646
6.4239,3.5136,-6.4375,-0.32225,-1.4254,-0.5685
5.277,2.7085,-6.4504,-0.29704,-1.3955,-0.071826
4.1226,1.7253,-6.3269,-0.36817,-1.3543,0.55489
4.7602,1.4208,-6.6764,-0.40316,-1.3632,0.77982
5.6515,1.602,-7.2431,-0.35065,-1.3936,0.65562
5.3755,2.0605,-7.5888,-0.2726,-1.3836,0.18595
5.2582,2.4127,-7.7236,-0.20375,-1.3809,-0.23924
5.2617,1.8504,-7.8328,-0.17813,-1.388,-0.63714
5.5941,1.3659,-8.0885,-0.19798,-1.41,-0.89904
5.0399,2.0903,-8.1029,-0.14998,-1.3746,-0.58341
3.9021,2.422,-7.8083,-0.086975,-1.3287,0.0010154
3.6472,1.7453,-7.8934,-0.099786,-1.3082,0.45788
4.1485,1.4839,-8.2697,-0.096607,-1.3206,0.74201
5.1459,1.6869,-7.418,-0.085603,-1.3983,0.88278
6.3097,1.9373,-6.5583,-0.1895,-1.4875,0.90742
5.2927,2.5043,-6.7947,-0.20044,-1.4493,0.39754
4.1365,2.9026,-7.3474,-0.12846,-1.3857,-0.16402
3.9841,2.3502,-7.708,-0.076829,-1.3578,-0.58462
3.9856,1.8965,-8.0145,-0.089074,-1.3422,-0.95299
4.6168,1.676,-8.3624,-0.057691,-1.3625,-1.0477
4.3099,1.919,-8.649,-0.010207,-1.3361,-0.74972
4.0531,2.4134,-8.6534,0.071271,-1.324,-0.39375
4.9168,2.7392,-8.5097,0.12143,-1.363,-0.17501
5.8114,3.1286,-7.9399,0.14304,-1.4311,-0.1792
6.2416,3.5996,-7.3575,0.12158,-1.4833,-0.40826
5.8365,3.8072,-7.2371,0.12269,-1.4856,-0.20188
5.6342,3.6765,-7.3043,0.1407,-1.4902,0.19371
5.2344,3.7505,-7.5097,0.16311,-1.4661,0.043543
4.4194,3.3635,-7.7801,0.19829,-1.4321,-0.42872
4.8172,2.9318,-7.7446,0.18262,-1.4491,-0.66099
6.1422,2.9401,-7.6103,0.17006,-1.5174,-0.69906
7.4209,2.7051,-7.8289,0.17858,-1.6031,-0.71632
8.5477,2.3397,-8.2126,0.20664,-1.6953,-0.71848
7.4765,1.7843,-8.3852,0.22709,-1.6814,-0.10165
6.2227,1.4221,-8.5133,0.21664,-1.6433,0.51414
4.8927,1.3918,-8.738,0.23116,-1.5627,0.14978
3.6314,1.1882,-8.9537,0.23971,-1.4882,-0.50116
3.7255,0.92829,-9.1323,0.2369,-1.4629,-0.59092
3.5415,0.68779,-9.2709,0.24291,-1.4377,-0.17721
3.525,0.55779,-9.0198,0.2408,-1.4341,-0.1202
3.7336,0.52676,-8.6691,0.21663,-1.439,-0.49921
4.1058,0.43756,-8.7287,0.19658,-1.4569,-0.81097
4.9208,0.41273,-8.9571,0.19947,-1.4979,-0.98945
3.7959,0.43235,-9.1291,0.21538,-1.4438,-0.47349
2.498,0.34549,-9.269,0.23137,-1.3748,0.19213
2.442,0.76259,-8.932,0.23191,-1.3407,0.22898
2.3027,0.95619,-8.4126,0.19638,-1.3212,-0.15241
2.8945,0.77143,-8.4284,0.13404,-1.3369,-0.42755
4.0867,0.84952,-8.7159,0.138,-1.3874,-0.58703
5.1948,1.2409,-8.9006,0.17203,-1.4491,-0.5636
5.9364,2.0385,-8.9777,0.23595,-1.501,-0.31512
5.3919,1.9811,-8.4479,0.26926,-1.5028,0.23731
5.2836,1.517,-7.9382,0.16725,-1.5149,0.63135
5.1885,2.4223,-8.0861,0.1479,-1.5003,0.48007
4.5909,3.3265,-8.4084,0.25219,-1.4693,0.04761
5.1344,3.422,-8.5934,0.3156,-1.4898,-0.18745
6.4859,3.5387,-8.7047,0.3537,-1.559,-0.25646
6.2414,2.7413,-8.8663,0.36811,-1.5742,-0.66936
5.659,1.6634,-9.06,0.31719,-1.5679,-1.0841
6.1303,1.479,-9.2211,0.29798,-1.5912,-1.2067
6.7214,2.0632,-9.3326,0.34075,-1.6253,-1.0904
5.1305,1.9239,-9.4112,0.40316,-1.5594,-0.34055
3.5708,1.1449,-9.492,0.39279,-1.4799,0.39617
4.1872,0.91452,-9.5663,0.37593,-1.481,0.66249
5.2679,0.89944,-9.6223,0.37968,-1.5281,0.60475
5.8594,1.1365,-9.6641,0.38654,-1.5749,0.33519
5.9296,1.6913,-9.6959,0.41844,-1.5976,-0.067579
6.3046,1.9964,-9.4248,0.44526,-1.6357,-0.36603
7.3393,2.1249,-9.1108,0.42172,-1.7066,-0.48433
8.5966,2.1587,-9.1347,0.41419,-1.8006,-0.47469
9.6831,2.1582,-9.2824,0.43181,-1.8972,-0.37176
8.4545,1.7017,-9.1012,0.43134,-1.882,-0.8304
6.8711,0.969,-8.9582,0.34751,-1.8305,-1.3525
5.7827,1.3257,-9.087,0.31982,-1.7594,-1.1591
4.5259,1.9716,-9.1607,0.39254,-1.6818,-0.58582
3.4919,1.3534,-9.2372,0.42053,-1.6036,0.063901
3.4819,0.61191,-9.365,0.37968,-1.5752,0.4979
4.4623,0.64288,-9.4678,0.36577,-1.6087,0.69342
4.9293,1.0279,-9.5436,0.38404,-1.6343,0.49879
3.8123,1.137,-9.4181,0.39387,-1.5911,-0.13984
3.334,0.9621,-9.3096,0.3554,-1.5597,-0.6358
3.8805,0.87682,-9.3841,0.33116,-1.5662,-0.91512
4.1583,0.91896,-9.4794,0.33319,-1.5779,-1.2133
5,0.82129,-9.4319,0.33557,-1.6222,-1.3264
5.9948,0.56153,-9.4025,0.31257,-1.6801,-1.373
6.7452,0.59525,-9.4845,0.30637,-1.741,-1.4183
7.6819,0.74835,-9.5605,0.32578,-1.8137,-1.382
8.4578,0.87515,-9.4796,0.34447,-1.8816,-1.1839
9.2014,0.90495,-9.3902,0.34494,-1.9536,-0.9295
7.6472,0.7638,-9.4327,0.34893,-1.8999,-0.13149
6.5006,0.70635,-9.515,0.36249,-1.8541,0.45568
7.4316,0.934,-9.5886,0.38373,-1.8853,0.58162
8.262,1.3342,-9.6427,0.40657,-1.9435,0.44179
6.8755,1.4564,-9.5679,0.42522,-1.898,-0.25833
5.399,1.1466,-9.5341,0.39769,-1.8334,-0.89388
5.4154,0.81462,-9.5929,0.37348,-1.815,-1.19
5.516,0.82461,-9.6387,0.36353,-1.816,-1.4383
5.1624,0.73672,-9.6789,0.37195,-1.8001,-1.2795
3.4656,0.57171,-9.7046,0.37905,-1.7079,-0.73941
3.3723,0.52246,-9.6804,0.38844,-1.6778,-0.50057
4.8822,0.50289,-9.6717,0.38464,-1.7224,-0.57157
5.3752,0.88039,-9.7079,0.39012,-1.7629,-0.35073
6.0274,1.298,-9.7349,0.4337,-1.8153,-0.072899
5.4863,1.3654,-9.7511,0.45395,-1.7957,-0.47995
4.6875,1.269,-9.7668,0.45551,-1.7643,-0.97343
5.2997,1.0845,-9.7859,0.45024,-1.781,-1.1353
6.3274,0.72329,-9.8003,0.43608,-1.8277,-1.0776
6.95,0.64093,-9.6697,0.41173,-1.8711,-0.8034
7.4921,0.88468,-9.5489,0.40612,-1.9208,-0.49779
8.0144,0.92918,-9.447,0.40545,-1.9605,-0.5117
7.4469,0.84227,-9.4094,0.38493,-1.9537,-0.91044
7.6142,0.76792,-9.4935,0.37705,-1.9832,-1.0695
9.0214,0.61901,-9.5735,0.37371,-2.0628,-0.95263
8.4326,0.51738,-9.6252,0.36627,-2.0649,-1.2699
7.3451,0.45861,-9.6671,0.36706,-2.0419,-1.6136
7.2272,0.18628,-9.705,0.36757,-2.029,-1.5973
7.3269,-0.32738,-9.7355,0.34906,-2.024,-1.3368
