-5.393443436034761618e-04,2.099796319208668827e-02,2.402787570573036824e+00
3.223345279040445988e-03,2.052275972762140910e-02,2.447307693296569830e+00
7.389929804478390096e-03,2.041670935373884888e-02,2.493651683858867152e+00
1.038778096807790874e-02,2.111218498991696002e-02,2.543774107790973016e+00
1.136665965566896475e-02,2.248352159693056684e-02,2.597898455252276584e+00
1.004960490450224064e-02,2.424870304807180688e-02,2.656126882012928903e+00
7.078146321368272709e-03,2.589687183976341345e-02,2.718072122439635141e+00
3.875681914415229912e-03,2.623210604756853748e-02,2.781360913347672437e+00
1.374828250367832183e-03,2.469330607451225568e-02,2.845014405301704130e+00
-7.786117303674178203e-04,2.193403429726537013e-02,2.909821396503210700e+00
-2.242357429852237516e-03,1.922888500497488273e-02,2.973708456895046037e+00
-2.512711324153871217e-03,1.789373251061165959e-02,3.029641288327301396e+00
-1.018514280896498647e-03,1.801198411387816556e-02,3.078812034119702723e+00
2.043393123702053060e-03,1.892674524115767198e-02,3.125609987957373548e+00
5.762495679411339111e-03,1.988430563691223618e-02,-3.109760817093007113e+00
8.842324660888412069e-03,2.035001713582729188e-02,-3.058701569707462653e+00
1.029007193061759473e-02,1.993288074655175102e-02,-3.003804147207942421e+00
9.995353247745697445e-03,1.808412013168436694e-02,-2.946720627058274200e+00
7.941533823111690538e-03,1.506958352389120570e-02,-2.888216791200122646e+00
3.784189092128853460e-03,1.164359689947325194e-02,-2.829049820895983558e+00
-1.216724686412096190e-03,8.786220123305765739e-03,-2.769488836001441356e+00
-5.248188721315161231e-03,7.509793560584565597e-03,-2.708843482052309071e+00
-6.923303257495350138e-03,8.033470569585920984e-03,-2.647406515676310690e+00
-5.759574697525859932e-03,9.113024360055677064e-03,-2.588102341514715743e+00
-2.019692690121255296e-03,9.787366757104010162e-03,-2.530759604702772947e+00
2.967023914051125644e-03,1.019207919013687125e-02,-2.472723608992883015e+00
7.680264819970306078e-03,1.045020813568231510e-02,-2.413031104536503157e+00
1.079056832786884357e-02,1.052131134746892016e-02,-2.351952440847829173e+00
1.148642207575734098e-02,1.064355879936962346e-02,-2.291762508267576770e+00
9.557091746841273050e-03,1.139202709472941777e-02,-2.238008583946851537e+00
6.111748267173311433e-03,1.235826394265227002e-02,-2.190516391304667465e+00
2.306336172858358680e-03,1.285372646843274680e-02,-2.146362031865052700e+00
-7.962863782453588612e-04,1.293659569535821063e-02,-2.101452724850876308e+00
-2.016427811076137999e-03,1.272919260017379983e-02,-2.053474295615620449e+00
-8.443826073327720394e-04,1.222811193518724693e-02,-2.001759864057968130e+00
1.776860431728977119e-03,1.162637431216095862e-02,-1.945942533193713686e+00
4.576350707979681687e-03,1.116921790313973872e-02,-1.886079135361294234e+00
6.466263006943417935e-03,1.092530479665487775e-02,-1.822847630400886487e+00
6.876650180100085663e-03,1.063309283548607986e-02,-1.757627978177080941e+00
5.386450828699373972e-03,9.628162474872192789e-03,-1.692570514649370139e+00
2.118916040532603517e-03,8.226586559082260663e-03,-1.630392055385602390e+00
-2.250542150563195065e-03,7.733646153963880110e-03,-1.577155795657313675e+00
-5.697208176992596407e-03,8.077166501836874346e-03,-1.531363461201579845e+00
-7.269633158401678230e-03,8.816012946311957421e-03,-1.487960670271988306e+00
-6.440053754959151888e-03,9.188772194327343712e-03,-1.444072886272350864e+00
-3.503976708845613075e-03,8.244445612493711550e-03,-1.399333577958763897e+00
4.759292904941148095e-04,5.928609630535319752e-03,-1.353254147288282638e+00
3.603191943840400313e-03,3.320904135158286863e-03,-1.304567537827251655e+00
4.795400398572624567e-03,1.655787780123763042e-03,-1.252714098552341504e+00
3.985672857832245342e-03,1.691179820802135580e-03,-1.197884561304368489e+00
1.942274795511345076e-03,3.402332383215522782e-03,-1.140792825328794002e+00
-3.359302900429739225e-04,5.705549252571939789e-03,-1.084606017154462698e+00
-1.832697849742270790e-03,7.213575047189113576e-03,-1.031060466586410485e+00
-2.111019963367155583e-03,7.313864671214753699e-03,-9.787305394624628008e-01
-1.102892782191222665e-03,6.358581693784781663e-03,-9.257554885630359109e-01
1.026081372163201166e-03,4.990844896674229147e-03,-8.715447825916609048e-01
3.250606668893762929e-03,4.175750287642499003e-03,-8.153540103736336420e-01
3.361345957593186995e-03,4.913832653009375662e-03,-7.562056183285532640e-01
1.502017785125264737e-03,7.272025366411805081e-03,-6.943279028262114849e-01
-1.260317811863309601e-03,1.036882738147393290e-02,-6.305153671390906212e-01
-3.600473390283909225e-03,1.288242867756617116e-02,-5.655742901908533682e-01
-4.484281281716739898e-03,1.344458625835454058e-02,-5.006677340436906931e-01
-3.943932984317388701e-03,1.195953445551989347e-02,-4.391012724487950436e-01
-3.371387824425919888e-03,1.019722542600765003e-02,-3.883382969178814648e-01
-2.291623891003347069e-03,8.866834787422339659e-03,-3.475789883431215088e-01
-3.739635069588409522e-04,8.010620657708633630e-03,-3.117968619438435951e-01
1.661748994595591000e-03,8.141191510635081841e-03,-2.751843801859932270e-01
3.134663256906478068e-03,9.132252696781639756e-03,-2.348830839609679089e-01
3.648642482113384489e-03,1.044151731352882528e-02,-1.897533042574028883e-01
2.369194295060328415e-03,1.160890703281625136e-02,-1.392261872686688662e-01
-2.763233397806708069e-04,1.214458167992282789e-02,-8.383717694825953970e-02
-2.772496487876807691e-03,1.117878017729245776e-02,-2.599123771159028706e-02
-4.075445291360058064e-03,8.455736105781319623e-03,3.271579321130957396e-02
-3.864278472610394033e-03,4.984145213720259093e-03,9.257261174200870357e-02
-2.285287152967718782e-03,2.469188560677793021e-03,1.516838896523466929e-01
-1.242070137643658256e-04,2.805165261188902193e-03,2.026939111304724150e-01
2.095532939972333253e-03,5.836432107205524744e-03,2.460254730593565142e-01
3.328507931565916067e-03,9.924099960535004428e-03,2.863512951602693590e-01
2.834817253137611459e-03,1.318207613128041800e-02,3.273447261721766921e-01
-9.072354903505441825e-05,1.440238297597096206e-02,3.716108008873204582e-01
-4.070696415852115280e-03,1.296911962289892806e-02,4.197098147224327391e-01
-7.776655974989665765e-03,8.477599389820289488e-03,4.691910201297115890e-01
-1.014851691516271970e-02,2.291693615421142027e-03,5.195047068700304749e-01
-1.028127625129027223e-02,-3.058743568582045214e-03,5.716298518028795073e-01
-7.877970573115344877e-03,-5.508621404386682130e-03,6.261473261898125031e-01
-3.701750433609429791e-03,-4.351094773268560090e-03,6.827546199556984163e-01
9.791830765943920767e-04,-3.221266397896993539e-04,7.408543773490876561e-01
4.591370845147046964e-03,4.981098685628015943e-03,8.004371607328568672e-01
6.064029005640403369e-03,1.007373522588594916e-02,8.588112516387536033e-01
4.781971384963501492e-03,1.441456074167524193e-02,9.075553898575048350e-01
1.593603934445741999e-03,1.683653567282150654e-02,9.466202983053353393e-01
-1.956875013382042283e-03,1.647841409622552433e-02,9.818646996214788203e-01
-4.359572829870650423e-03,1.348883217275687052e-02,1.018009549855070084e+00
-4.758787533932551383e-03,8.921740502054298361e-03,1.057597071040376591e+00
-3.130688001894199601e-03,4.461408246151821189e-03,1.102144806236309726e+00
-4.657329427280032519e-04,1.569277589339446166e-03,1.151902042376897306e+00
2.339482650056012858e-03,1.006951124482791116e-03,1.206365874036124275e+00
4.728192691074717402e-03,2.696701071968510277e-03,1.264853490897927202e+00
6.366151713454559768e-03,5.557002761105378497e-03,1.324428756377868055e+00
6.836994967981180338e-03,7.925500453763056896e-03,1.378859443212615332e+00
5.954193549028374832e-03,8.675949704445740096e-03,1.428241587658127365e+00
4.127844598779795149e-03,7.362819281067967125e-03,1.475201248521680775e+00
2.087529423280720664e-03,4.648071085464389185e-03,1.522284070362820430e+00
6.840685117022182737e-04,1.735592770203853163e-03,1.570770727766465313e+00
5.530396172894747053e-04,-1.107076381812177601e-05,1.620317370883919139e+00
2.104040374265370161e-03,2.047443658967917912e-04,1.667524664926290257e+00
4.562295908547842060e-03,2.060167867932838348e-03,1.712342446593625667e+00
5.419848522025372262e-03,4.686975309518892630e-03,1.756211869098718736e+00
4.065769751256720355e-03,7.459944178269672932e-03,1.801336502350730839e+00
1.235367046564572746e-03,1.006508551928120276e-02,1.849830316916344586e+00
-1.526914662766998276e-03,1.202835351926601071e-02,1.900741321367102721e+00
-2.885884713686337477e-03,1.306012309906656732e-02,1.949365596180218319e+00
-2.098212899076745686e-03,1.296205913778902818e-02,1.994876480452925094e+00
3.909962125270283195e-04,1.186529127193169941e-02,2.039864329359828865e+00
3.656912809803625208e-03,1.030519097726156907e-02,2.086410201484067528e+00
6.430099494244778668e-03,9.128292735593790397e-03,2.135929292919485967e+00
7.588114416483104918e-03,8.968388730084209115e-03,2.188790496834389643e+00
5.995865967296953869e-03,9.686561674225213636e-03,2.243755542482242404e+00
2.125785793125611889e-03,1.090221328919693811e-02,2.300114954053241068e+00
-2.176407148564152294e-03,1.214060819469908736e-02,2.357616503128322272e+00
-5.058781178765903164e-03,1.320985609975688924e-02,2.413512720967394110e+00
-5.573890000542425227e-03,1.479503827049044595e-02,2.460627737987208796e+00
-3.311709646565574872e-03,1.637204508952572191e-02,2.499593552253449147e+00
7.134493725824420096e-05,1.727787884493592330e-02,2.535628117249618008e+00
2.881273485233482035e-03,1.710458631376932104e-02,2.572862346222160479e+00
4.098881395076858780e-03,1.560529185978021260e-02,2.612890918992472500e+00
3.335279670806601260e-03,1.318111168160518432e-02,2.656512926634031935e+00
5.750932204744430010e-04,1.075100034407405758e-02,2.704131048219816869e+00
-2.892009753252544613e-03,9.146689937355567679e-03,2.755448799687784778e+00
-5.137644185224665705e-03,8.554681658670348909e-03,2.809266799951816385e+00
-4.867306345387678590e-03,8.650778295123284778e-03,2.864374170003290754e+00
-1.908557244200581593e-03,9.092341400617431901e-03,2.920407351712895228e+00
2.539642252729956695e-03,9.484212223823007548e-03,2.976468868771788401e+00
5.982898155361793258e-03,9.288761538483569780e-03,3.029650981430116907e+00
6.970353623013014754e-03,8.682877870501704010e-03,3.078782948640254258e+00
5.601368930283401326e-03,9.212365959340829136e-03,3.120931489311726814e+00
2.858535115658700221e-03,1.087472389482035950e-02,-3.126083792717557319e+00
9.809155166662364422e-05,1.278621787728106973e-02,-3.094090177885587600e+00
-1.583256076977512805e-03,1.427616892376426527e-02,-3.063510455065996396e+00
-2.352579044068381364e-03,1.523918718074401824e-02,-3.031342235348291503e+00
-2.662600675902293546e-03,1.613143196008026692e-02,-2.994551355426640971e+00
-2.286553854889294968e-03,1.732426902864281359e-02,-2.951495070345654614e+00
-7.985608308298530744e-04,1.864470825736996851e-02,-2.904021364076354583e+00
1.570049649425087068e-03,1.992197581560661845e-02,-2.857657424233169596e+00
4.228814645630851743e-03,2.080450563898161853e-02,-2.814699221888862901e+00
6.009928684173271307e-03,2.043410646077314929e-02,-2.774942483168639118e+00
5.851410854880612078e-03,1.861726551341824631e-02,-2.736621894531360066e+00
3.027261852779572493e-03,1.665477401679904546e-02,-2.695825565766675425e+00
-1.539792258824057569e-03,1.542784543072217573e-02,-2.651419781653902685e+00
-5.867621939713574264e-03,1.538462047639743702e-02,-2.603162042154699485e+00
-8.072949495838255274e-03,1.650074633381848344e-02,-2.552372316010412590e+00
-7.005951435716140097e-03,1.834152749459661003e-02,-2.503144532193584126e+00
-3.076996036935231160e-03,1.992888087080180171e-02,-2.456727965783799927e+00
1.290035230790964604e-03,2.015000063014582565e-02,-2.413423256524249716e+00
4.206552675985353318e-03,1.835631846130669764e-02,-2.372978944769681409e+00
4.766007837797126001e-03,1.486678139539132637e-02,-2.335821882595478183e+00
2.867307126555918018e-03,1.095890699385293487e-02,-2.300411392852510506e+00
-8.578708975068849441e-04,9.047836650704965678e-03,-2.261848725441920838e+00
-4.994730841537009525e-03,1.018654432780374819e-02,-2.219434267544750927e+00
-7.772508673251854461e-03,1.388229235675164652e-02,-2.176586427731661999e+00
-7.992077763292915193e-03,1.810118706310803738e-02,-2.135467648148706044e+00
-5.449604918859485281e-03,2.045132223146461925e-02,-2.095974943528101875e+00
-1.318869365051877907e-03,1.953512926865164090e-02,-2.057633604445112674e+00
2.391547947295347143e-03,1.543035775613721405e-02,-2.020970658362893690e+00
4.097902919508067399e-03,9.812882352178586842e-03,-1.985067672441409581e+00
3.347244811594984881e-03,5.517419528987987931e-03,-1.946908021617095308e+00
4.706497858503189136e-04,4.412591689154421459e-03,-1.905453126340063807e+00
-3.407960663998732542e-03,6.760319306191364674e-03,-1.861271495656184882e+00
-6.273973661730547491e-03,1.163550332209517535e-02,-1.816576700893234309e+00
-6.507780539229401917e-03,1.790550614563102272e-02,-1.776006999498079608e+00
-4.175197763382931804e-03,2.313260663934446626e-02,-1.740455820509916762e+00
-3.650050086607681266e-04,2.504103069188778896e-02,-1.707849519884356404e+00
3.215985163770307409e-03,2.321852507019706024e-02,-1.674457465728437455e+00
4.157317239124491692e-03,1.912849912915648432e-02,-1.636358251261258889e+00
2.155244554155499870e-03,1.463615326136546990e-02,-1.592468428704590266e+00
-7.687539165555090648e-04,1.139149225145130728e-02,-1.543052515682206582e+00
-3.465202747152118512e-03,1.073632105048560881e-02,-1.491058095509252279e+00
-5.984144538930480373e-03,1.381296776714835417e-02,-1.444468803385533739e+00
-7.810710618456395693e-03,1.929952233167497866e-02,-1.404400647700022375e+00
-7.893457774388323855e-03,2.395054655756956308e-02,-1.368529196985233787e+00
-6.111378251131394101e-03,2.515693994732859373e-02,-1.333868064908978468e+00
-3.710550287716274376e-03,2.223353267142402778e-02,-1.296984401348720173e+00
-1.685242563044919706e-03,1.616108754288014815e-02,-1.256030647527951016e+00
-3.358074432405766530e-04,9.211321739481581616e-03,-1.209974640775763000e+00
3.614990147753349703e-04,3.525281270144509094e-03,-1.159511843893004990e+00
4.798531976039077662e-04,2.231500107208184147e-05,-1.107656091072069859e+00
-1.585996319376503649e-04,-3.129044481733345151e-04,-1.057278813689373820e+00
-1.438516484233542947e-03,3.478761447166744958e-03,-1.013253092532989008e+00
-2.915834356841673358e-03,9.390096405455405915e-03,-9.761428740062279008e-01
-4.526220627579014000e-03,1.415961437685719915e-02,-9.448014272951461567e-01
-5.748168696281863443e-03,1.567598162066707879e-02,-9.166653726661622148e-01
-5.554935373671854304e-03,1.396973932716161215e-02,-8.867565972624686932e-01
-4.290471615156721263e-03,9.614871914813916121e-03,-8.528400271654810183e-01
-2.780093020607110610e-03,3.699784554830554129e-03,-8.148459764323046084e-01
-1.847625295531118983e-03,-2.154936622036585092e-03,-7.730511955222358900e-01
-1.892756244644300256e-03,-6.006574620676774501e-03,-7.267525175245050928e-01
-2.823930998728352293e-03,-6.699048486112468836e-03,-6.763995062774768030e-01
-3.907180848442437515e-03,-4.041248218232817990e-03,-6.264575351165770911e-01
-4.358542100119489060e-03,8.444643748677371775e-04,-5.799773398078607034e-01
-4.037832940501528967e-03,5.446347319946420740e-03,-5.366873867466186443e-01
-3.394325046142843139e-03,7.222783235003138458e-03,-4.955346178973079607e-01
-3.035015292511517027e-03,4.881282869018122028e-03,-4.559498854080230590e-01
-3.321049678016108064e-03,-1.027930393360021455e-03,-4.177314936988545946e-01
-4.074202372344432055e-03,-8.305753271092175538e-03,-3.825619291210299311e-01
-4.999725037252794602e-03,-1.472217111550389035e-02,-3.508807243979281676e-01
-5.098951174410421006e-03,-1.857896042859619179e-02,-3.230557120311911001e-01
-4.376909000588985466e-03,-1.895342841343428120e-02,-2.972878331917829797e-01
-3.577216408677974524e-03,-1.456994904662733958e-02,-2.668556051551956854e-01
-3.393095963011683036e-03,-6.803880195228373395e-03,-2.292801611550331353e-01
-3.823075484808549640e-03,1.063904930048487074e-03,-1.854925156022790289e-01
-4.514945821670529602e-03,5.982428598297673261e-03,-1.368550506938065181e-01
-5.056579084973013283e-03,5.956582725385350940e-03,-8.522051624883889009e-02
-5.261474478824537671e-03,8.923801137661335758e-04,-3.362075242567168221e-02
-4.315398967788797689e-03,-6.643617940059076687e-03,1.454038866688901060e-02
-2.955659857587215888e-03,-1.361949234154624655e-02,5.764714197848330723e-02
-2.588804751802890880e-03,-1.669053939892561900e-02,9.201178942085755375e-02
-3.117413952892847395e-03,-1.499471260962548236e-02,1.188694698569758984e-01
-3.368715389255455550e-03,-9.108268027715915593e-03,1.434629071966704861e-01
-3.620295426760025692e-03,-1.138630526443140667e-03,1.708921029260873636e-01
-4.393869704677894061e-03,5.700260904760279246e-03,2.033797482066691253e-01
-5.498110511203607720e-03,8.798329035482055360e-03,2.405834888033870078e-01
-6.268505681732372548e-03,7.193825321011315665e-03,2.790215157045737304e-01
-6.519438136663141536e-03,1.638889337427285042e-03,3.158476221927856153e-01
-7.121509842705098237e-03,-5.498008935933773600e-03,3.476968645221368281e-01
-7.900310542150318360e-03,-1.180303603550947322e-02,3.747933981574728124e-01
-8.481899197124664891e-03,-1.495913996219822018e-02,4.017040114439542897e-01
-8.621275973538594650e-03,-1.424144881042743727e-02,4.305785326234587984e-01
-7.896110971531311584e-03,-1.089907307113113788e-02,4.613677906492955616e-01
-6.361808381591199657e-03,-7.141103738975695947e-03,4.939202662027607493e-01
-5.233578039996356068e-03,-4.578090507859844394e-03,5.302724849016143827e-01
-5.172636606072311682e-03,-4.026178211512299043e-03,5.693237136308535451e-01
-6.403605885884844362e-03,-4.456622642289520542e-03,6.055843935364555453e-01
-8.545772520707095588e-03,-5.504833868648306705e-03,6.368286824334848939e-01
-1.051243428516851486e-02,-7.648418105086207675e-03,6.635728561221907462e-01
-1.120135132648381049e-02,-1.106126129790352408e-02,6.870091464450104324e-01
-1.031731127088475475e-02,-1.549345398198576085e-02,7.080570623869677505e-01
-8.442013800774528232e-03,-1.988656374128883186e-02,7.291234220164652946e-01
-6.885837056376686860e-03,-2.214185210556318673e-02,7.553690400935150207e-01
-6.532479771547916592e-03,-2.157990692799693910e-02,7.884184519524528589e-01
-7.155972318042214120e-03,-1.909273986587067817e-02,8.268757161572419800e-01
-7.817288860073434709e-03,-1.635166688749456476e-02,8.681363622407445302e-01
-7.789869777655777927e-03,-1.517786774920670823e-02,9.098549528507926532e-01
-7.148812845477081623e-03,-1.676694385715382651e-02,9.503266322815874245e-01
-6.987995012171566156e-03,-2.104583668239801142e-02,9.892066570229218758e-01
-7.567684597639012800e-03,-2.669480855146666443e-02,1.027524077637228306e+00
-8.389701483069500476e-03,-3.170120504132500905e-02,1.067193500501061543e+00
-9.173318963217824695e-03,-3.468198584170600896e-02,1.108513518823549759e+00
-9.465508314722814731e-03,-3.529205642945898447e-02,1.150480100395729011e+00
-8.819240247689541512e-03,-3.392724829341742243e-02,1.191138891710429082e+00
-6.979005015987693739e-03,-3.089618924359882612e-02,1.226773620546694810e+00
-4.786427222937428283e-03,-2.773968924600866970e-02,1.256957181447989180e+00
-3.001325070536298156e-03,-2.585326956792721731e-02,1.281133928047418991e+00
-2.250250593196834181e-03,-2.654746476942793088e-02,1.300331379785207186e+00
-2.849087230010094451e-03,-2.976159769846198344e-02,1.313802184845049403e+00
-4.486496667345574174e-03,-3.458283301765763262e-02,1.322973450742685131e+00
-6.002969279754633014e-03,-3.910029491610922392e-02,1.332420721867515478e+00
-6.905241967371633649e-03,-4.159418444533624637e-02,1.346314374667381575e+00
-8.137401612245409588e-03,-4.070774383639563787e-02,1.368989088605065518e+00
-9.347129339507875834e-03,-3.711842838808254719e-02,1.399566720302737988e+00
-9.619413433258672264e-03,-3.236250216868929996e-02,1.433506951250613781e+00
-8.808377385060794929e-03,-2.786827741344044540e-02,1.465484517432916967e+00
-8.066583306891694782e-03,-2.461756769130518663e-02,1.491081682969635391e+00
-7.830358492172395657e-03,-2.381189227210089854e-02,1.509704690896088497e+00
-7.668009415943810581e-03,-2.586163799415586162e-02,1.523808697534432488e+00
-7.405279602331726885e-03,-2.949764921921849137e-02,1.538073249101765683e+00
-7.858925319010778843e-03,-3.277615998201222069e-02,1.557306228405237469e+00
-8.979745067304922834e-03,-3.439883869072879463e-02,1.582327139451675801e+00
-9.462679440871535341e-03,-3.338938800677659913e-02,1.608667493951833283e+00
-8.552508288964144612e-03,-2.999840366617712029e-02,1.633213020781947522e+00
-6.282686086461986008e-03,-2.593641835952453789e-02,1.657228201932929190e+00
-3.515558738703350450e-03,-2.310649100769657238e-02,1.681437315128235355e+00
-1.323116441913518848e-03,-2.233584983836833793e-02,1.703238278417547047e+00
-4.484349144038279888e-04,-2.411157675483655005e-02,1.721435040347928602e+00
-1.247730109630973416e-03,-2.833975294659207833e-02,1.736715756507875241e+00
-3.283948291477600812e-03,-3.397250345556668272e-02,1.749919384745369122e+00
-5.350572365393713170e-03,-3.926583608531641900e-02,1.759403933008198084e+00
-6.605701572947597633e-03,-4.256724708876724605e-02,1.765772439437890640e+00
-7.576349613530486415e-03,-4.190740285236649321e-02,1.775832081085061631e+00
-8.309228838890625468e-03,-3.766097603587903464e-02,1.793059304508273888e+00
-7.960944140816716974e-03,-3.241706791159226775e-02,1.816564326690882858e+00
-5.985970611762092553e-03,-2.871648989891717463e-02,1.842438109135240865e+00
-2.689871892396999975e-03,-2.785657065166824431e-02,1.865777691479098888e+00
6.615063559713973973e-04,-3.027871294130224378e-02,1.883888964404637489e+00
2.540915958714418110e-03,-3.502458088339355236e-02,1.894517944987799352e+00
2.654671897738825059e-03,-4.045048785348548392e-02,1.898535804336611843e+00
1.238568402319839556e-03,-4.396783311034035968e-02,1.901532921643912299e+00
-1.616943145592464326e-03,-4.406034202177666614e-02,1.908622380023782483e+00
-4.944965638062570612e-03,-4.094735206312183351e-02,1.922842954956026418e+00
-7.383006085698751164e-03,-3.653256738345245225e-02,1.944779756429164452e+00
-8.928219579779073101e-03,-3.336324030989268330e-02,1.973312375020796150e+00
-8.956070990019715516e-03,-3.297137314379794404e-02,2.005046094925993394e+00
-6.701479021099299160e-03,-3.449946528127978418e-02,2.033546304718830466e+00
-2.734364786044274354e-03,-3.704332119209974294e-02,2.055900474023563795e+00
1.251736402408498705e-03,-3.945680318236011175e-02,2.069951344947283722e+00
4.053641065183688497e-03,-4.099576062240761765e-02,2.074756321331761910e+00
4.950526526354304124e-03,-4.143589065928643400e-02,2.071915605115555614e+00
4.071757704798395494e-03,-4.040838521701117791e-02,2.065526812720074545e+00
1.924863998606696214e-03,-3.877164867846460972e-02,2.058437792886418372e+00
-6.919715100937029462e-04,-3.797692998006008125e-02,2.051757577085039586e+00
-3.130007333732587327e-03,-3.898851600014041630e-02,2.044040081845084345e+00
-4.545652512574882564e-03,-4.163371891408895742e-02,2.034297605734175285e+00
-4.474812119170001878e-03,-4.462492618459612537e-02,2.026159730908517531e+00
-2.926492963624349741e-03,-4.686500497542245292e-02,2.021001517660486080e+00
-7.881852856228555027e-05,-4.713014643129787018e-02,2.014670603288157835e+00
